product_id,brand_name,product_name,sku,srp,gross_weight,net_weight,recyclable_package,low_fat,units_per_case,cases_per_pallet,shelf_width,shelf_height,shelf_depth,product_subcategory,product_category,product_department,product_family
972,Just Right,Just Right Fancy Canned Clams,61341906189,2.23,7.65,5.65,0,0,6,8,7.93,17.4,15.5,Clams,Canned Clams,Canned Foods,Food
1283,Pleasant,Pleasant Fancy Canned Clams,16260871291,0.79,9.65,7.64,1,0,14,8,15.7,3.56,4.52,Clams,Canned Clams,Canned Foods,Food
35,Blue Label,Blue Label Fancy Canned Oysters,36162948012,2.21,18.2,16.2,0,1,23,5,8.28,7.87,6.27,Oysters,Canned Oysters,Canned Foods,Food
346,Better,Better Fancy Canned Oysters,87149198651,2.12,15.6,12.6,0,0,30,8,12.9,18.0,4.3,Oysters,Canned Oysters,Canned Foods,Food
657,Bravo,Bravo Fancy Canned Oysters,50878683924,2.12,19.8,18.7,0,1,2,6,6.03,14.9,11.5,Oysters,Canned Oysters,Canned Foods,Food
973,Just Right,Just Right Fancy Canned Oysters,49442006945,1.34,14.8,12.8,0,1,36,11,4.08,9.35,12.6,Oysters,Canned Oysters,Canned Foods,Food
1284,Pleasant,Pleasant Fancy Canned Oysters,81266556382,2.43,8.46,7.46,0,0,30,7,3.6,20.4,21.7,Oysters,Canned Oysters,Canned Foods,Food
36,Blue Label,Blue Label Fancy Canned Sardines,11168633103,1.8,14.0,11.0,1,0,26,5,17.4,16.7,19.4,Sardines,Canned Sardines,Canned Foods,Food
347,Better,Better Fancy Canned Sardines,16011533141,1.2,11.8,8.8,0,1,7,12,14.2,9.13,9.88,Sardines,Canned Sardines,Canned Foods,Food
658,Bravo,Bravo Fancy Canned Sardines,56646602749,2.68,6.44,5.44,1,0,28,5,9.18,9.84,12.6,Sardines,Canned Sardines,Canned Foods,Food
974,Just Right,Just Right Fancy Canned Sardines,26734393239,0.79,6.89,4.88,1,1,24,6,15.3,15.7,12.0,Sardines,Canned Sardines,Canned Foods,Food
1285,Pleasant,Pleasant Fancy Canned Sardines,91198551058,1.87,13.2,11.1,1,1,29,7,9.96,11.0,14.6,Sardines,Canned Sardines,Canned Foods,Food
38,Green Ribbon,Green Ribbon Canned Mixed Fruit,42658990025,1.31,14.0,11.0,1,1,32,8,11.1,17.2,5.74,Canned Fruit,Fruit,Canned Products,Food
39,Green Ribbon,Green Ribbon Canned Peaches,33045791983,3.11,17.5,15.5,1,0,5,7,10.8,17.7,9.04,Canned Fruit,Fruit,Canned Products,Food
349,Swell,Swell Canned Mixed Fruit,65579034686,2.34,8.62,7.61,0,1,3,7,5.14,16.2,12.0,Canned Fruit,Fruit,Canned Products,Food
350,Swell,Swell Canned Peaches,42871420979,1.63,15.3,12.3,1,0,12,8,9.54,3.6,6.82,Canned Fruit,Fruit,Canned Products,Food
660,Applause,Applause Canned Mixed Fruit,48180714249,2.8,6.96,3.96,1,1,2,7,5.24,15.9,3.76,Canned Fruit,Fruit,Canned Products,Food
661,Applause,Applause Canned Peaches,69329749941,2.34,19.0,17.0,0,0,20,6,9.29,20.4,14.3,Canned Fruit,Fruit,Canned Products,Food
976,Big City,Big City Canned Mixed Fruit,20602412819,1.17,17.8,16.7,1,0,33,6,16.4,11.5,19.7,Canned Fruit,Fruit,Canned Products,Food
977,Big City,Big City Canned Peaches,67893072962,0.76,11.6,8.6,1,0,26,12,8.07,10.3,16.0,Canned Fruit,Fruit,Canned Products,Food
1287,Toucan,Toucan Canned Mixed Fruit,25828804373,1.4,17.9,15.8,1,1,32,5,4.87,14.1,4.44,Canned Fruit,Fruit,Canned Products,Food
1288,Toucan,Toucan Canned Peaches,95407891869,1.38,16.8,15.7,0,0,3,10,11.5,17.6,11.6,Canned Fruit,Fruit,Canned Products,Food
40,King,King Rosy Sunglasses,36527009606,0.99,11.7,10.6,1,0,25,13,15.7,12.1,7.7,Sunglasses,Specialty,Carousel,Non-Consumable
351,ADJ,ADJ Rosy Sunglasses,66307157874,2.76,19.6,18.6,1,0,26,8,13.6,17.5,9.84,Sunglasses,Specialty,Carousel,Non-Consumable
662,Prelude,Prelude Rosy Sunglasses,13573201298,2.3,21.5,19.5,1,0,29,9,14.2,4.22,5.44,Sunglasses,Specialty,Carousel,Non-Consumable
978,Symphony,Symphony Rosy Sunglasses,73660991787,1.6,17.4,15.3,1,0,36,7,8.03,4.31,11.1,Sunglasses,Specialty,Carousel,Non-Consumable
1289,Toretti,Toretti Rosy Sunglasses,55032460093,1.21,18.9,15.8,0,0,26,7,3.15,16.9,5.4,Sunglasses,Specialty,Carousel,Non-Consumable
41,Queen,Queen Eyeglass Screwdriver,86151577830,0.89,8.61,5.6,1,0,29,12,18.3,6.34,8.7,Screwdrivers,Hardware,Checkout,Non-Consumable
352,Black Tie,Black Tie Eyeglass Screwdriver,36739440560,0.67,10.6,8.6,0,0,8,7,6.19,12.4,17.6,Screwdrivers,Hardware,Checkout,Non-Consumable
663,Akron,Akron Eyeglass Screwdriver,93960003256,1.76,11.4,10.3,1,0,19,11,15.8,4.7,18.4,Screwdrivers,Hardware,Checkout,Non-Consumable
979,James Bay,James Bay Eyeglass Screwdriver,35572261214,3.78,18.3,16.2,0,0,29,8,13.3,22.1,5.88,Screwdrivers,Hardware,Checkout,Non-Consumable
1290,Framton,Framton Eyeglass Screwdriver,27751443982,3.21,19.8,17.7,1,0,21,11,4.21,21.1,20.5,Screwdrivers,Hardware,Checkout,Non-Consumable
42,Queen,Queen City Map,89849260449,2.82,13.6,11.6,1,0,6,10,3.46,5.58,17.1,Maps,Miscellaneous,Checkout,Non-Consumable
353,Black Tie,Black Tie City Map,29412943720,1.57,8.78,7.77,1,0,1,14,17.1,16.7,3.26,Maps,Miscellaneous,Checkout,Non-Consumable
664,Akron,Akron City Map,73539090752,1.74,8.24,6.23,0,0,18,12,19.9,10.0,19.4,Maps,Miscellaneous,Checkout,Non-Consumable
980,James Bay,James Bay City Map,10577946305,1.72,10.1,7.1,1,0,28,9,12.1,19.3,3.45,Maps,Miscellaneous,Checkout,Non-Consumable
1291,Framton,Framton City Map,22711648344,2.3,20.7,19.7,1,0,8,10,8.82,3.47,15.2,Maps,Miscellaneous,Checkout,Non-Consumable
43,Club,Club Low Fat Cottage Cheese,18711594939,1.67,17.7,15.7,1,0,33,11,15.4,3.71,10.7,Cottage Cheese,Dairy,Dairy,Food
55,Club,Club Large Curd Cottage Cheese,21781544089,3.5,14.3,12.3,1,0,20,7,12.3,16.8,14.2,Cottage Cheese,Dairy,Dairy,Food
354,Carlson,Carlson Low Fat Cottage Cheese,35180862545,2.25,9.77,8.77,0,0,8,5,20.2,7.92,17.9,Cottage Cheese,Dairy,Dairy,Food
366,Carlson,Carlson Large Curd Cottage Cheese,90892146229,2.36,19.6,16.6,1,0,32,11,20.3,22.7,22.7,Cottage Cheese,Dairy,Dairy,Food
665,Gorilla,Gorilla Low Fat Cottage Cheese,33163658976,1.57,8.79,6.78,0,0,21,8,20.3,17.8,19.3,Cottage Cheese,Dairy,Dairy,Food
677,Gorilla,Gorilla Large Curd Cottage Cheese,93448345065,2.96,8.58,6.57,1,0,16,5,10.1,14.2,7.27,Cottage Cheese,Dairy,Dairy,Food
981,Even Better,Even Better Low Fat Cottage Cheese,31726981997,1.27,19.7,17.7,0,0,20,11,19.1,7.8,20.4,Cottage Cheese,Dairy,Dairy,Food
993,Even Better,Even Better Large Curd Cottage Cheese,92011668086,3.95,15.9,13.8,1,1,7,12,4.21,12.0,3.99,Cottage Cheese,Dairy,Dairy,Food
1292,Booker,Booker Low Fat Cottage Cheese,54668398499,3.33,18.5,15.5,0,0,24,10,16.2,8.86,5.97,Cottage Cheese,Dairy,Dairy,Food
1304,Booker,Booker Large Curd Cottage Cheese,84143643975,0.67,7.43,4.42,0,1,13,8,13.8,18.1,6.91,Cottage Cheese,Dairy,Dairy,Food
44,Club,Club Low Fat Sour Cream,50668345093,2.93,10.7,9.69,0,1,26,5,21.1,17.9,7.32,Sour Cream,Dairy,Dairy,Food
45,Club,Club Sour Cream,14866315722,0.53,13.6,11.6,0,0,9,11,8.57,7.31,3.27,Sour Cream,Dairy,Dairy,Food
355,Carlson,Carlson Low Fat Sour Cream,87092131972,0.81,12.2,11.1,0,0,17,7,22.2,20.3,14.4,Sour Cream,Dairy,Dairy,Food
356,Carlson,Carlson Sour Cream,62097817063,2.36,8.79,5.78,1,0,33,6,7.61,17.0,19.9,Sour Cream,Dairy,Dairy,Food
666,Gorilla,Gorilla Low Fat Sour Cream,95882642865,0.89,14.5,12.5,0,1,19,7,10.1,17.4,16.9,Sour Cream,Dairy,Dairy,Food
667,Gorilla,Gorilla Sour Cream,90842847228,2.66,21.2,20.2,1,0,5,11,15.8,7.02,16.7,Sour Cream,Dairy,Dairy,Food
982,Even Better,Even Better Low Fat Sour Cream,65970433354,2.88,12.3,9.3,0,0,5,14,21.9,9.76,7.17,Sour Cream,Dairy,Dairy,Food
983,Even Better,Even Better Sour Cream,56357235312,0.82,20.3,18.2,0,0,34,9,14.4,18.3,11.5,Sour Cream,Dairy,Dairy,Food
1293,Booker,Booker Low Fat Sour Cream,49581395983,1.44,8.25,5.25,0,1,22,6,17.3,16.2,11.0,Sour Cream,Dairy,Dairy,Food
1294,Booker,Booker Sour Cream,50775912404,1.72,6.75,4.75,1,1,13,10,9.88,19.7,20.9,Sour Cream,Dairy,Dairy,Food
46,Club,Club Jack Cheese,82158702015,3.44,14.4,12.3,1,0,19,7,12.7,20.9,7.42,Cheese,Dairy,Dairy,Food
47,Club,Club Muenster Cheese,39496569037,2.57,17.8,15.7,1,0,21,13,22.3,7.03,13.2,Cheese,Dairy,Dairy,Food
48,Club,Club String Cheese,76026721596,1.88,6.31,3.3,1,1,17,7,5.22,18.7,11.2,Cheese,Dairy,Dairy,Food
49,Club,Club Low Fat String Cheese,68700224757,3.38,17.0,15.0,0,0,30,12,22.8,6.48,4.65,Cheese,Dairy,Dairy,Food
50,Club,Club Havarti Cheese,74468143582,3.95,9.95,7.94,0,1,36,9,9.91,22.9,6.24,Cheese,Dairy,Dairy,Food
51,Club,Club Head Cheese,24898700118,1.47,8.41,5.4,0,1,9,11,13.1,7.54,18.6,Cheese,Dairy,Dairy,Food
52,Club,Club Cheese Spread,66002255082,2.17,14.5,13.5,1,1,27,13,7.4,10.4,6.06,Cheese,Dairy,Dairy,Food
53,Club,Club Sharp Cheddar Cheese,21053420901,3.61,18.8,16.7,1,1,18,9,21.6,18.8,6.58,Cheese,Dairy,Dairy,Food
54,Club,Club Mild Cheddar Cheese,31394742131,2.93,9.58,7.57,0,1,15,14,15.9,11.7,3.87,Cheese,Dairy,Dairy,Food
357,Carlson,Carlson Jack Cheese,83246852755,1.8,12.2,9.19,1,1,17,6,15.9,20.8,20.7,Cheese,Dairy,Dairy,Food
358,Carlson,Carlson Muenster Cheese,16273263096,3.75,19.3,16.2,0,0,30,10,14.8,6.08,22.9,Cheese,Dairy,Dairy,Food
359,Carlson,Carlson String Cheese,96660065054,1.32,20.9,18.8,1,0,16,6,15.2,7.58,19.2,Cheese,Dairy,Dairy,Food
360,Carlson,Carlson Low Fat String Cheese,10141282677,1.31,9.8,6.8,1,1,20,10,20.4,4.85,22.1,Cheese,Dairy,Dairy,Food
361,Carlson,Carlson Havarti Cheese,35863720774,1.13,14.1,12.1,1,0,15,12,14.7,13.2,22.6,Cheese,Dairy,Dairy,Food
362,Carlson,Carlson Head Cheese,98582704663,3.97,10.8,9.8,0,0,26,9,18.3,9.91,13.1,Cheese,Dairy,Dairy,Food
363,Carlson,Carlson Cheese Spread,27445039153,1.82,8.71,6.71,1,1,22,13,12.2,10.1,15.5,Cheese,Dairy,Dairy,Food
364,Carlson,Carlson Sharp Cheddar Cheese,35499659180,2.2,17.1,15.1,0,0,7,10,17.1,9.87,7.25,Cheese,Dairy,Dairy,Food
365,Carlson,Carlson Mild Cheddar Cheese,23599759936,3.96,11.9,9.89,1,0,29,5,21.6,16.4,5.76,Cheese,Dairy,Dairy,Food
668,Gorilla,Gorilla Jack Cheese,32799597382,3.93,21.9,18.8,1,0,27,14,19.8,11.7,5.87,Cheese,Dairy,Dairy,Food
669,Gorilla,Gorilla Muenster Cheese,51878396868,1.8,19.4,18.3,1,1,3,8,11.5,15.3,18.4,Cheese,Dairy,Dairy,Food
670,Gorilla,Gorilla String Cheese,29170783162,1.79,18.2,15.2,1,1,14,6,8.36,13.2,3.16,Cheese,Dairy,Dairy,Food
671,Gorilla,Gorilla Low Fat String Cheese,76508650183,2.93,20.8,19.7,1,1,29,7,11.6,17.0,19.2,Cheese,Dairy,Dairy,Food
672,Gorilla,Gorilla Havarti Cheese,23038802742,3.34,13.3,10.3,1,1,20,8,16.5,16.8,10.9,Cheese,Dairy,Dairy,Food
673,Gorilla,Gorilla Head Cheese,15712305903,2.74,18.2,17.2,0,0,13,7,11.6,19.6,16.3,Cheese,Dairy,Dairy,Food
674,Gorilla,Gorilla Cheese Spread,21480224728,3.18,21.1,20.1,1,1,30,9,10.0,7.9,4.79,Cheese,Dairy,Dairy,Food
675,Gorilla,Gorilla Sharp Cheddar Cheese,97293624281,3.59,13.1,10.1,1,1,24,13,22.6,16.5,9.17,Cheese,Dairy,Dairy,Food
676,Gorilla,Gorilla Mild Cheddar Cheese,72299309372,3.29,8.86,6.85,1,1,5,10,22.0,8.7,14.9,Cheese,Dairy,Dairy,Food
984,Even Better,Even Better Jack Cheese,59838452935,0.81,6.33,4.32,1,1,20,10,19.1,18.8,20.1,Cheese,Dairy,Dairy,Food
985,Even Better,Even Better Muenster Cheese,85560891032,0.72,12.0,9.0,1,1,12,11,20.1,6.21,5.26,Cheese,Dairy,Dairy,Food
986,Even Better,Even Better String Cheese,23160703778,3.5,14.6,12.6,0,1,21,8,13.9,22.2,8.84,Cheese,Dairy,Dairy,Food
987,Even Better,Even Better Low Fat String Cheese,42023038268,2.59,18.6,16.6,0,0,15,13,4.16,4.98,9.5,Cheese,Dairy,Dairy,Food
988,Even Better,Even Better Havarti Cheese,50077658295,3.61,6.94,3.94,1,0,11,11,8.48,7.78,7.51,Cheese,Dairy,Dairy,Food
989,Even Better,Even Better Head Cheese,38177759051,0.84,13.1,10.1,1,0,18,13,10.4,9.59,17.4,Cheese,Dairy,Dairy,Food
990,Even Better,Even Better Cheese Spread,15470145344,3.12,7.91,6.9,1,0,13,9,18.0,22.9,13.3,Cheese,Dairy,Dairy,Food
991,Even Better,Even Better Sharp Cheddar Cheese,38905882239,3.25,17.2,16.2,1,0,15,12,17.3,10.5,22.3,Cheese,Dairy,Dairy,Food
992,Even Better,Even Better Mild Cheddar Cheese,99338164925,1.79,8.89,6.89,0,0,7,11,16.3,5.74,14.3,Cheese,Dairy,Dairy,Food
1295,Booker,Booker Jack Cheese,74211649298,1.85,14.8,13.8,1,0,19,13,21.3,14.9,15.3,Cheese,Dairy,Dairy,Food
1296,Booker,Booker Muenster Cheese,20741801857,2.51,14.1,12.1,1,0,15,12,20.3,9.64,9.89,Cheese,Dairy,Dairy,Food
1297,Booker,Booker String Cheese,37317435145,1.66,21.6,18.6,1,0,30,8,11.3,17.1,4.41,Cheese,Dairy,Dairy,Food
1298,Booker,Booker Low Fat String Cheese,43085353970,1.34,6.3,5.3,1,0,22,8,17.3,19.6,18.5,Cheese,Dairy,Dairy,Food
1299,Booker,Booker Havarti Cheese,94996623396,2.76,13.8,11.8,1,1,16,12,19.5,10.5,22.9,Cheese,Dairy,Dairy,Food
1300,Booker,Booker Head Cheese,70002308487,1.45,17.3,15.2,1,0,19,5,17.1,13.2,21.2,Cheese,Dairy,Dairy,Food
1301,Booker,Booker Cheese Spread,91151344180,0.94,8.42,5.42,1,0,25,10,5.08,19.6,10.9,Cheese,Dairy,Dairy,Food
1302,Booker,Booker Sharp Cheddar Cheese,24177754521,1.85,11.9,9.89,1,1,10,8,3.68,6.77,4.24,Cheese,Dairy,Dairy,Food
1303,Booker,Booker Mild Cheddar Cheese,14564556479,0.68,12.2,10.1,0,0,6,9,15.3,20.3,6.03,Cheese,Dairy,Dairy,Food
56,Club,Club 2% Milk,25262761712,0.71,20.6,18.6,1,0,21,7,4.1,15.3,11.6,Milk,Dairy,Dairy,Drink
57,Club,Club Buttermilk,74887329936,0.61,20.1,18.1,0,0,33,6,13.5,8.69,16.7,Milk,Dairy,Dairy,Drink
58,Club,Club Chocolate Milk,23704183697,2.31,15.5,13.5,0,0,18,12,10.7,15.0,13.1,Milk,Dairy,Dairy,Drink
59,Club,Club 1% Milk,42566518187,1.4,18.8,15.7,0,0,1,6,5.57,16.3,22.1,Milk,Dairy,Dairy,Drink
60,Club,Club Whole Milk,50621138215,2.66,7.03,5.03,0,0,2,6,4.42,13.3,20.8,Milk,Dairy,Dairy,Drink
367,Carlson,Carlson 2% Milk,55306581854,3.49,11.6,9.6,1,0,27,5,12.9,11.4,7.15,Milk,Dairy,Dairy,Drink
368,Carlson,Carlson Buttermilk,91836734414,1.14,14.4,12.3,0,0,13,12,4.92,9.36,21.2,Milk,Dairy,Dairy,Drink
369,Carlson,Carlson Chocolate Milk,18412367701,2.3,19.4,17.3,0,0,31,13,10.0,8.6,9.71,Milk,Dairy,Dairy,Drink
370,Carlson,Carlson 1% Milk,24180286526,0.92,6.63,5.63,1,0,35,13,17.9,11.1,13.6,Milk,Dairy,Dairy,Drink
371,Carlson,Carlson Whole Milk,76091555953,0.66,9.78,7.77,1,0,13,5,14.9,19.1,22.6,Milk,Dairy,Dairy,Drink
678,Gorilla,Gorilla 2% Milk,68670495152,3.69,14.3,13.3,1,0,3,14,21.1,7.13,14.8,Milk,Dairy,Dairy,Drink
679,Gorilla,Gorilla Buttermilk,59057297110,1.49,20.3,17.2,1,0,31,12,9.6,6.43,13.0,Milk,Dairy,Dairy,Drink
680,Gorilla,Gorilla Chocolate Milk,62538514733,1.47,13.4,10.3,1,0,3,12,15.2,22.6,15.1,Milk,Dairy,Dairy,Drink
681,Gorilla,Gorilla 1% Milk,22163082957,2.3,9.43,8.43,1,0,20,11,13.0,5.66,6.42,Milk,Dairy,Dairy,Drink
682,Gorilla,Gorilla Whole Milk,60979936718,0.61,10.4,7.39,1,0,14,9,16.2,16.8,21.1,Milk,Dairy,Dairy,Drink
994,Even Better,Even Better 2% Milk,62660415768,0.79,15.7,12.6,0,0,6,7,6.54,16.7,18.4,Milk,Dairy,Dairy,Drink
995,Even Better,Even Better Buttermilk,24571685194,1.15,21.7,19.7,0,0,35,5,15.0,16.0,16.5,Milk,Dairy,Dairy,Drink
996,Even Better,Even Better Chocolate Milk,89577370285,0.85,14.8,12.8,1,0,6,5,20.6,12.2,18.7,Milk,Dairy,Dairy,Drink
997,Even Better,Even Better 1% Milk,20726405978,3.29,21.8,18.7,1,0,23,14,13.1,7.18,6.57,Milk,Dairy,Dairy,Drink
998,Even Better,Even Better Whole Milk,54969857335,1.25,8.02,6.02,0,0,20,11,21.7,5.95,6.29,Milk,Dairy,Dairy,Drink
1305,Booker,Booker 2% Milk,43768212199,0.57,16.3,15.2,0,0,27,10,22.6,19.0,20.8,Milk,Dairy,Dairy,Drink
1306,Booker,Booker Buttermilk,16487196087,2.47,13.1,11.1,0,0,29,7,6.76,4.42,21.8,Milk,Dairy,Dairy,Drink
1307,Booker,Booker Chocolate Milk,11447400450,1.32,18.6,16.6,1,0,28,7,12.4,20.3,5.17,Milk,Dairy,Dairy,Drink
1308,Booker,Booker 1% Milk,43404150605,2.58,18.3,16.2,0,0,14,6,8.75,12.5,15.3,Milk,Dairy,Dairy,Drink
1309,Booker,Booker Whole Milk,97602121233,3.46,15.1,13.1,1,0,13,6,12.8,17.8,16.3,Milk,Dairy,Dairy,Drink
61,Club,Club Strawberry Yogurt,93602067828,0.74,13.4,11.3,0,1,22,12,16.3,11.5,13.8,Yogurt,Dairy,Dairy,Food
62,Club,Club Blueberry Yogurt,70894454121,3.82,14.1,11.1,0,1,32,8,11.0,17.4,5.51,Yogurt,Dairy,Dairy,Food
372,Carlson,Carlson Strawberry Yogurt,51097241044,3.98,14.8,12.8,0,0,30,7,20.0,18.3,11.0,Yogurt,Dairy,Dairy,Food
373,Carlson,Carlson Blueberry Yogurt,72246276736,2.76,11.9,10.8,1,1,19,13,6.33,9.54,21.3,Yogurt,Dairy,Dairy,Food
683,Gorilla,Gorilla Strawberry Yogurt,79842271208,2.16,8.58,5.57,1,0,20,9,7.16,21.1,6.7,Yogurt,Dairy,Dairy,Food
684,Gorilla,Gorilla Blueberry Yogurt,21799021363,0.68,9.71,7.71,1,1,18,12,16.7,7.13,13.1,Yogurt,Dairy,Dairy,Food
999,Even Better,Even Better Strawberry Yogurt,45356659293,2.71,17.1,15.1,1,1,26,11,7.42,22.1,8.43,Yogurt,Dairy,Dairy,Food
1000,Even Better,Even Better Blueberry Yogurt,48837876915,2.69,7.42,5.42,1,0,33,13,9.23,15.0,3.37,Yogurt,Dairy,Dairy,Food
1310,Booker,Booker Strawberry Yogurt,74894507527,3.98,20.9,18.8,0,0,12,11,3.53,3.84,14.4,Yogurt,Dairy,Dairy,Food
1311,Booker,Booker Blueberry Yogurt,85645155310,3.22,21.7,19.7,0,1,5,6,8.09,15.2,8.61,Yogurt,Dairy,Dairy,Food
63,Red Spade,Red Spade Chicken Hot Dogs,28232321143,2.95,20.3,18.2,1,1,21,6,4.41,15.9,17.9,Hot Dogs,Meat,Deli,Food
67,Red Spade,Red Spade Turkey Hot Dogs,25115165114,1.86,6.15,4.15,0,1,27,12,19.9,7.96,10.3,Hot Dogs,Meat,Deli,Food
68,Red Spade,Red Spade Foot-Long Hot Dogs,90120850205,3.56,16.0,14.0,1,1,2,13,20.2,10.0,4.12,Hot Dogs,Meat,Deli,Food
374,Moms,Moms Chicken Hot Dogs,16489728093,1.49,11.3,10.3,1,0,32,6,13.7,18.6,18.4,Hot Dogs,Meat,Deli,Food
378,Moms,Moms Turkey Hot Dogs,87318456768,1.11,17.3,16.2,1,1,6,14,3.21,6.91,8.95,Hot Dogs,Meat,Deli,Food
379,Moms,Moms Foot-Long Hot Dogs,82278661131,3.85,16.2,14.2,1,0,34,6,18.9,11.5,3.68,Hot Dogs,Meat,Deli,Food
685,Cutting Edge,Cutting Edge Chicken Hot Dogs,75996991991,1.53,18.2,17.2,0,1,9,7,20.1,15.7,4.84,Hot Dogs,Meat,Deli,Food
689,Cutting Edge,Cutting Edge Turkey Hot Dogs,94711729884,1.76,21.9,19.8,1,0,7,12,8.13,12.6,16.2,Hot Dogs,Meat,Deli,Food
690,Cutting Edge,Cutting Edge Foot-Long Hot Dogs,10479648709,1.44,6.68,5.67,0,1,34,8,22.4,20.7,17.8,Hot Dogs,Meat,Deli,Food
1001,American,American Chicken Hot Dogs,74560315012,2.52,19.9,18.8,0,1,13,13,14.5,11.7,8.82,Hot Dogs,Meat,Deli,Food
1005,American,American Turkey Hot Dogs,27177183032,2.74,21.9,18.8,1,0,9,13,22.3,9.73,15.6,Hot Dogs,Meat,Deli,Food
1006,American,American Foot-Long Hot Dogs,94469569325,2.14,8.4,5.39,0,0,29,9,8.49,6.85,16.7,Hot Dogs,Meat,Deli,Food
1312,Lake,Lake Chicken Hot Dogs,32175307869,1.53,12.3,11.3,0,1,26,10,13.7,4.9,8.42,Hot Dogs,Meat,Deli,Food
1316,Lake,Lake Turkey Hot Dogs,81435814499,0.71,17.0,15.0,1,1,20,10,14.9,3.05,14.3,Hot Dogs,Meat,Deli,Food
1317,Lake,Lake Foot-Long Hot Dogs,12584850192,2.26,9.54,8.53,1,1,11,10,19.7,22.8,6.1,Hot Dogs,Meat,Deli,Food
64,Red Spade,Red Spade Pimento Loaf,64762473702,1.61,13.2,12.1,1,0,33,6,18.1,17.6,12.4,Bologna,Meat,Deli,Food
65,Red Spade,Red Spade Beef Bologna,57435976862,3.76,10.3,9.3,0,1,21,12,4.44,8.8,22.7,Bologna,Meat,Deli,Food
66,Red Spade,Red Spade Low Fat Bologna,63203895688,3.44,11.9,8.89,1,1,31,9,5.0,19.1,14.1,Bologna,Meat,Deli,Food
375,Moms,Moms Pimento Loaf,96876530051,2.29,18.4,17.3,1,0,27,13,11.5,10.5,10.5,Bologna,Meat,Deli,Food
376,Moms,Moms Beef Bologna,64974904656,2.27,12.3,11.3,0,1,3,5,11.8,12.6,4.38,Bologna,Meat,Deli,Food
377,Moms,Moms Low Fat Bologna,24599472880,2.1,18.0,17.0,0,0,7,12,3.03,14.3,6.97,Bologna,Meat,Deli,Food
686,Cutting Edge,Cutting Edge Pimento Loaf,53289378285,1.82,12.5,9.5,1,0,34,10,4.1,5.65,8.5,Bologna,Meat,Deli,Food
687,Cutting Edge,Cutting Edge Beef Bologna,65508074164,0.97,7.67,4.67,0,0,35,13,3.52,7.82,4.38,Bologna,Meat,Deli,Food
688,Cutting Edge,Cutting Edge Low Fat Bologna,12038226723,2.37,12.9,11.8,0,1,13,9,22.3,18.4,19.6,Bologna,Meat,Deli,Food
1002,American,American Pimento Loaf,47279298901,2.76,7.49,6.48,1,1,33,12,22.8,15.6,9.61,Bologna,Meat,Deli,Food
1003,American,American Beef Bologna,31022462248,0.78,14.2,11.1,1,0,19,13,16.8,10.7,16.9,Bologna,Meat,Deli,Food
1004,American,American Low Fat Bologna,39077082276,2.87,15.8,13.8,1,0,5,8,17.2,12.2,13.2,Bologna,Meat,Deli,Food
1313,Lake,Lake Pimento Loaf,24848811030,3.92,19.4,16.3,1,1,17,7,3.03,17.9,20.4,Bologna,Meat,Deli,Food
1314,Lake,Lake Beef Bologna,30616729855,0.64,7.79,5.78,1,1,8,13,17.2,6.32,20.9,Bologna,Meat,Deli,Food
1315,Lake,Lake Low Fat Bologna,16430129408,1.78,14.4,13.3,0,1,6,8,11.5,19.2,18.2,Bologna,Meat,Deli,Food
69,Red Spade,Red Spade Low Fat Cole Slaw,21269885897,3.1,16.7,14.7,1,1,6,11,6.13,3.69,3.28,Deli Salads,Side Dishes,Deli,Food
70,Red Spade,Red Spade Cole Slaw,42828248143,0.97,8.83,6.82,0,0,6,13,16.9,12.2,12.6,Deli Salads,Side Dishes,Deli,Food
75,Red Spade,Red Spade Potato Salad,54000024199,0.68,16.9,14.8,0,1,26,11,18.1,8.74,11.9,Deli Salads,Side Dishes,Deli,Food
380,Moms,Moms Low Fat Cole Slaw,24235411286,1.22,21.4,19.3,1,1,6,7,17.7,22.1,18.9,Deli Salads,Side Dishes,Deli,Food
381,Moms,Moms Cole Slaw,78433381915,2.33,10.3,8.3,1,1,23,12,22.2,3.9,21.7,Deli Salads,Side Dishes,Deli,Food
386,Moms,Moms Potato Salad,36818168759,2.23,16.9,13.8,1,1,15,10,14.4,9.91,19.5,Deli Salads,Side Dishes,Deli,Food
691,Cutting Edge,Cutting Edge Low Fat Cole Slaw,86293048262,2.85,9.66,6.65,0,0,34,14,19.7,15.7,16.3,Deli Salads,Side Dishes,Deli,Food
692,Cutting Edge,Cutting Edge Cole Slaw,37396603226,1.55,6.19,4.19,1,1,23,9,6.78,16.9,14.1,Deli Salads,Side Dishes,Deli,Food
697,Cutting Edge,Cutting Edge Potato Salad,34800965189,1.33,8.47,7.47,1,1,35,8,5.31,19.5,10.3,Deli Salads,Side Dishes,Deli,Food
1007,American,American Low Fat Cole Slaw,27905306220,2.27,7.26,5.26,0,1,5,7,5.29,4.83,21.4,Deli Salads,Side Dishes,Deli,Food
1008,American,American Cole Slaw,64435458779,0.89,19.9,17.8,0,0,3,11,19.2,4.86,4.39,Deli Salads,Side Dishes,Deli,Food
1013,American,American Potato Salad,32159911990,1.55,20.7,18.7,1,1,4,7,3.31,14.1,10.9,Deli Salads,Side Dishes,Deli,Food
