customer_id,city,country,age,age_category,yearly_income,gender,total_children,education,occupation,effective_date
284,San Carlos,USA,51,51 - 64,$10K - $30K,F,2,Partial High School,Skilled Manual,2023-04-18
285,Woodland Hills,USA,85,>75,$30K - $50K,F,3,Partial College,Clerical,2023-04-18
286,Camacho,Mexico,34,26 - 35,$110K - $130K,F,1,Bachelors Degree,Professional,2023-04-18
287,Arcadia,USA,43,36 - 50,$50K - $70K,F,0,Bachelors Degree,Professional,2023-04-18
288,Downey,USA,22,17 - 25,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
289,Los Angeles,USA,50,>75,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
290,Everett,USA,32,26 - 35,$130K - $150K,M,4,High School Degree,Management,2023-04-18
291,N. Vancouver,Canada,31,26 - 35,$90K - $110K,M,1,High School Degree,Professional,2023-04-18
292,Daly City,USA,36,36 - 50,$70K - $90K,M,0,Bachelors Degree,Professional,2023-04-18
293,Walla Walla,USA,60,51 - 64,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
294,Imperial Beach,USA,63,51 - 64,$30K - $50K,F,0,High School Degree,Manual,2023-04-18
295,Richmond,USA,47,36 - 50,$150K +,M,3,Partial College,Professional,2023-04-18
296,Los Angeles,USA,79,>75,$130K - $150K,F,5,Partial High School,Professional,2023-04-18
297,Newton,Canada,86,>75,$30K - $50K,F,5,High School Degree,Manual,2023-04-18
298,Merida,Mexico,40,36 - 50,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
299,Ladner,Canada,28,26 - 35,$130K - $150K,F,0,Graduate Degree,Management,2023-04-18
300,Port Hammond,Canada,88,>75,$30K - $50K,M,1,High School Degree,Manual,2023-04-18
301,Coronado,USA,20,17 - 25,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
302,Marysville,USA,77,>75,$30K - $50K,F,1,Partial High School,Skilled Manual,2023-04-18
303,Fremont,USA,54,51 - 64,$30K - $50K,M,0,High School Degree,Skilled Manual,2023-04-18
304,Albany,USA,71,65 - 75,$90K - $110K,M,1,Bachelors Degree,Management,2023-04-18
305,Langley,Canada,67,65 - 75,$70K - $90K,F,4,Partial High School,Professional,2023-04-18
306,Langley,Canada,75,>75,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
307,Sedro Woolley,USA,42,36 - 50,$130K - $150K,F,5,Bachelors Degree,Professional,2023-04-18
308,Burlingame,USA,85,>75,$130K - $150K,F,4,High School Degree,Professional,2023-04-18
309,Sooke,Canada,65,65 - 75,$110K - $130K,M,0,High School Degree,Management,2023-04-18
310,San Andres,Mexico,36,36 - 50,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
311,Pomona,USA,33,26 - 35,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
312,Downey,USA,22,17 - 25,$30K - $50K,M,3,Partial High School,Skilled Manual,2023-04-18
313,Palo Alto,USA,67,65 - 75,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
314,Everett,USA,71,65 - 75,$30K - $50K,F,3,Partial High School,Skilled Manual,2023-04-18
315,Acapulco,Mexico,85,>75,$30K - $50K,M,5,Partial High School,Manual,2023-04-18
316,Tlaxiaco,Mexico,43,36 - 50,$50K - $70K,M,3,Partial College,Professional,2023-04-18
317,Redmond,USA,83,>75,$150K +,M,0,High School Degree,Management,2023-04-18
318,Haney,Canada,26,26 - 35,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
319,Burien,USA,41,36 - 50,$70K - $90K,F,0,Bachelors Degree,Management,2023-04-18
320,Mexico City,Mexico,26,26 - 35,$130K - $150K,F,0,Graduate Degree,Professional,2023-04-18
321,Merida,Mexico,48,36 - 50,$90K - $110K,M,2,Bachelors Degree,Professional,2023-04-18
322,Hidalgo,Mexico,24,17 - 25,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
323,Lemon Grove,USA,29,26 - 35,$30K - $50K,F,4,Partial College,Skilled Manual,2023-04-18
324,Ladner,Canada,40,36 - 50,$30K - $50K,M,2,Partial College,Clerical,2023-04-18
325,Burien,USA,58,51 - 64,$10K - $30K,F,2,High School Degree,Manual,2023-04-18
326,Anacortes,USA,55,51 - 64,$30K - $50K,F,2,Partial High School,Skilled Manual,2023-04-18
327,Royal Oak,Canada,60,51 - 64,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
328,Oregon City,USA,87,>75,$70K - $90K,M,3,Bachelors Degree,Professional,2023-04-18
329,San Gabriel,USA,30,26 - 35,$30K - $50K,F,2,Partial College,Manual,2023-04-18
330,Westminster,Canada,60,51 - 64,$10K - $30K,F,0,Partial High School,Manual,2023-04-18
331,Mill Valley,USA,42,36 - 50,$30K - $50K,M,1,High School Degree,Manual,2023-04-18
332,Palo Alto,USA,38,36 - 50,$30K - $50K,M,3,Partial College,Manual,2023-04-18
333,Newport Beach,USA,34,26 - 35,$70K - $90K,F,4,Graduate Degree,Professional,2023-04-18
334,Orizaba,Mexico,85,>75,$70K - $90K,F,4,High School Degree,Professional,2023-04-18
335,Tacoma,USA,68,65 - 75,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
336,Bellflower,USA,63,51 - 64,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
337,Santa Anita,Mexico,65,65 - 75,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
338,Bellingham,USA,67,65 - 75,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
339,Langley,Canada,40,36 - 50,$130K - $150K,F,2,Graduate Degree,Management,2023-04-18
340,Acapulco,Mexico,77,>75,$150K +,F,2,Bachelors Degree,Management,2023-04-18
341,Olympia,USA,63,51 - 64,$10K - $30K,M,1,Partial High School,Skilled Manual,2023-04-18
342,La Mesa,USA,28,26 - 35,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
343,Colma,USA,59,51 - 64,$150K +,F,2,Bachelors Degree,Professional,2023-04-18
344,Santa Anita,Mexico,66,65 - 75,$130K - $150K,M,1,Partial High School,Management,2023-04-18
345,Burnaby,Canada,35,>75,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
346,Salem,USA,33,26 - 35,$30K - $50K,M,0,High School Degree,Manual,2023-04-18
347,Bellingham,USA,53,51 - 64,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
348,Sedro Woolley,USA,75,>75,$130K - $150K,M,0,High School Degree,Professional,2023-04-18
349,Guadalajara,Mexico,39,36 - 50,$110K - $130K,F,1,Partial High School,Professional,2023-04-18
350,Long Beach,USA,70,65 - 75,$150K +,F,2,Bachelors Degree,Professional,2023-04-18
351,Tlaxiaco,Mexico,79,>75,$90K - $110K,M,3,Partial High School,Professional,2023-04-18
352,W. Linn,USA,58,51 - 64,$70K - $90K,F,1,High School Degree,Management,2023-04-18
353,Richmond,Canada,86,>75,$10K - $30K,F,5,Partial High School,Manual,2023-04-18
354,Yakima,USA,56,51 - 64,$150K +,F,2,Partial High School,Management,2023-04-18
355,Bremerton,USA,67,65 - 75,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
356,Mill Valley,USA,72,65 - 75,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
357,Ladner,Canada,26,26 - 35,$110K - $130K,M,3,Partial High School,Professional,2023-04-18
358,Sooke,Canada,29,26 - 35,$30K - $50K,F,4,Partial High School,Manual,2023-04-18
359,Imperial Beach,USA,86,>75,$70K - $90K,F,2,Bachelors Degree,Professional,2023-04-18
360,La Mesa,USA,49,36 - 50,$30K - $50K,M,4,Partial High School,Manual,2023-04-18
361,Milwaukie,USA,31,26 - 35,$50K - $70K,F,0,Bachelors Degree,Professional,2023-04-18
362,Shawnee,Canada,56,51 - 64,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
363,San Gabriel,USA,44,36 - 50,$130K - $150K,F,4,Partial College,Professional,2023-04-18
364,Glendale,USA,33,26 - 35,$50K - $70K,F,4,Partial High School,Skilled Manual,2023-04-18
365,Burlingame,USA,35,>75,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
366,National City,USA,22,17 - 25,$130K - $150K,M,2,High School Degree,Professional,2023-04-18
367,Port Hammond,Canada,70,65 - 75,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
368,Shawnee,Canada,86,>75,$90K - $110K,F,3,Graduate Degree,Professional,2023-04-18
369,Altadena,USA,71,65 - 75,$30K - $50K,F,1,Partial High School,Manual,2023-04-18
370,Santa Monica,USA,21,17 - 25,$30K - $50K,M,2,High School Degree,Manual,2023-04-18
371,Berkeley,USA,57,51 - 64,$90K - $110K,M,2,High School Degree,Professional,2023-04-18
372,Bellingham,USA,31,26 - 35,$10K - $30K,M,1,Partial High School,Manual,2023-04-18
373,Corvallis,USA,81,>75,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
374,Lynnwood,USA,52,51 - 64,$30K - $50K,F,4,Partial College,Professional,2023-04-18
375,Newton,Canada,77,>75,$30K - $50K,F,1,Partial College,Professional,2023-04-18
376,Lake Oswego,USA,78,>75,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
377,Beverly Hills,USA,52,51 - 64,$70K - $90K,F,2,High School Degree,Professional,2023-04-18
378,Spokane,USA,29,26 - 35,$30K - $50K,M,1,Partial College,Manual,2023-04-18
379,Fremont,USA,55,51 - 64,$10K - $30K,M,4,Partial High School,Skilled Manual,2023-04-18
380,Berkeley,USA,82,>75,$10K - $30K,M,2,Partial High School,Skilled Manual,2023-04-18
381,Glendale,USA,40,36 - 50,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
382,Richmond,Canada,65,65 - 75,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
383,Novato,USA,81,>75,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
384,Anacortes,USA,65,65 - 75,$10K - $30K,M,3,Partial High School,Skilled Manual,2023-04-18
385,Langford,Canada,88,>75,$50K - $70K,F,4,Bachelors Degree,Management,2023-04-18
386,Langford,Canada,64,>75,$50K - $70K,F,3,Bachelors Degree,Professional,2023-04-18
387,Walla Walla,USA,68,65 - 75,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
388,Arcadia,USA,80,>75,$50K - $70K,F,4,Bachelors Degree,Professional,2023-04-18
389,Santa Fe,Mexico,28,26 - 35,$50K - $70K,M,0,Bachelors Degree,Professional,2023-04-18
390,Fremont,USA,25,>75,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
391,Bellflower,USA,18,17 - 25,$30K - $50K,M,4,Bachelors Degree,Professional,2023-04-18
392,Salem,USA,57,51 - 64,$30K - $50K,F,0,Partial College,Management,2023-04-18
393,San Diego,USA,69,65 - 75,$10K - $30K,M,5,Partial High School,Skilled Manual,2023-04-18
394,Concord,USA,88,>75,$30K - $50K,M,2,High School Degree,Manual,2023-04-18
395,San Diego,USA,42,36 - 50,$70K - $90K,F,4,Bachelors Degree,Professional,2023-04-18
396,National City,USA,25,>75,$30K - $50K,F,0,Partial College,Management,2023-04-18
397,San Andres,Mexico,33,26 - 35,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
398,Lebanon,USA,84,>75,$10K - $30K,M,0,Partial High School,Manual,2023-04-18
399,Burbank,USA,68,65 - 75,$50K - $70K,M,3,Bachelors Degree,Professional,2023-04-18
400,Yakima,USA,78,>75,$50K - $70K,F,1,Bachelors Degree,Management,2023-04-18
401,Vancouver,Canada,69,65 - 75,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
402,Guadalajara,Mexico,83,>75,$70K - $90K,F,1,Bachelors Degree,Management,2023-04-18
403,Oak Bay,Canada,55,51 - 64,$30K - $50K,M,3,High School Degree,Skilled Manual,2023-04-18
404,Woodland Hills,USA,23,17 - 25,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
405,Bellflower,USA,79,>75,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
406,West Covina,USA,44,36 - 50,$30K - $50K,M,1,Partial High School,Manual,2023-04-18
407,Everett,USA,75,>75,$50K - $70K,M,0,Bachelors Degree,Management,2023-04-18
408,Santa Monica,USA,82,>75,$50K - $70K,F,3,Bachelors Degree,Professional,2023-04-18
409,La Jolla,USA,50,>75,$10K - $30K,M,0,Partial High School,Skilled Manual,2023-04-18
410,Sooke,Canada,48,36 - 50,$50K - $70K,M,5,Bachelors Degree,Professional,2023-04-18
411,Redmond,USA,69,65 - 75,$10K - $30K,M,1,High School Degree,Manual,2023-04-18
412,Portland,USA,38,36 - 50,$110K - $130K,M,1,High School Degree,Management,2023-04-18
413,Santa Cruz,USA,72,65 - 75,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
414,Vancouver,Canada,21,17 - 25,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
415,Langley,Canada,42,36 - 50,$50K - $70K,M,4,Bachelors Degree,Professional,2023-04-18
416,Langford,Canada,21,17 - 25,$30K - $50K,F,1,High School Degree,Skilled Manual,2023-04-18
417,West Covina,USA,50,>75,$50K - $70K,F,1,High School Degree,Skilled Manual,2023-04-18
418,Tlaxiaco,Mexico,20,17 - 25,$10K - $30K,F,3,Partial High School,Manual,2023-04-18
419,Concord,USA,30,26 - 35,$70K - $90K,F,4,Bachelors Degree,Professional,2023-04-18
420,Walla Walla,USA,36,36 - 50,$50K - $70K,F,3,Bachelors Degree,Professional,2023-04-18
421,Oakland,USA,48,36 - 50,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
422,Albany,USA,51,51 - 64,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
423,Burnaby,Canada,50,>75,$10K - $30K,F,5,Partial High School,Manual,2023-04-18
424,West Covina,USA,83,>75,$10K - $30K,F,2,Graduate Degree,Professional,2023-04-18
425,San Carlos,USA,19,17 - 25,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
426,Edmonds,USA,55,51 - 64,$70K - $90K,M,4,Bachelors Degree,Professional,2023-04-18
427,Tlaxiaco,Mexico,44,36 - 50,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
428,Colma,USA,33,26 - 35,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
429,Altadena,USA,35,>75,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
430,Spokane,USA,22,17 - 25,$90K - $110K,M,3,Partial High School,Professional,2023-04-18
431,San Jose,USA,69,65 - 75,$90K - $110K,F,2,High School Degree,Management,2023-04-18
432,Lynnwood,USA,86,>75,$70K - $90K,F,4,Partial High School,Professional,2023-04-18
433,Oak Bay,Canada,71,65 - 75,$110K - $130K,F,2,High School Degree,Professional,2023-04-18
434,Oak Bay,Canada,79,>75,$70K - $90K,F,3,Bachelors Degree,Management,2023-04-18
435,Olympia,USA,57,51 - 64,$10K - $30K,F,3,Partial High School,Skilled Manual,2023-04-18
436,Long Beach,USA,31,26 - 35,$70K - $90K,M,1,Bachelors Degree,Professional,2023-04-18
437,Shawnee,Canada,81,>75,$110K - $130K,F,3,Partial High School,Professional,2023-04-18
438,Mexico City,Mexico,52,51 - 64,$70K - $90K,F,2,Bachelors Degree,Management,2023-04-18
439,Salem,USA,77,>75,$30K - $50K,M,3,Partial College,Management,2023-04-18
440,Ballard,USA,78,>75,$30K - $50K,F,5,High School Degree,Skilled Manual,2023-04-18
441,Guadalajara,Mexico,52,51 - 64,$50K - $70K,F,5,Bachelors Degree,Management,2023-04-18
442,Torrance,USA,44,36 - 50,$110K - $130K,F,4,Bachelors Degree,Professional,2023-04-18
443,Guadalajara,Mexico,71,65 - 75,$50K - $70K,M,1,Bachelors Degree,Management,2023-04-18
444,Victoria,Canada,82,>75,$10K - $30K,F,5,Partial High School,Manual,2023-04-18
445,Cliffside,Canada,52,51 - 64,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
446,Woodburn,USA,77,>75,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
447,Altadena,USA,22,17 - 25,$10K - $30K,M,1,Bachelors Degree,Management,2023-04-18
448,Puyallup,USA,65,65 - 75,$30K - $50K,M,1,High School Degree,Manual,2023-04-18
449,Mexico City,Mexico,30,26 - 35,$30K - $50K,F,3,Partial High School,Manual,2023-04-18
450,Mexico City,Mexico,76,>75,$70K - $90K,M,3,Graduate Degree,Professional,2023-04-18
451,Ladner,Canada,80,>75,$30K - $50K,F,1,High School Degree,Manual,2023-04-18
452,Tlaxiaco,Mexico,80,>75,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
453,Coronado,USA,28,26 - 35,$30K - $50K,F,3,Partial High School,Skilled Manual,2023-04-18
454,Tacoma,USA,37,36 - 50,$130K - $150K,M,3,Partial College,Professional,2023-04-18
455,Shawnee,Canada,30,26 - 35,$110K - $130K,F,2,High School Degree,Management,2023-04-18
456,Renton,USA,69,65 - 75,$70K - $90K,M,2,Graduate Degree,Professional,2023-04-18
457,Torrance,USA,69,65 - 75,$30K - $50K,F,0,High School Degree,Manual,2023-04-18
458,Ladner,Canada,29,26 - 35,$30K - $50K,F,4,Partial College,Skilled Manual,2023-04-18
459,Burlingame,USA,24,17 - 25,$70K - $90K,M,1,Bachelors Degree,Professional,2023-04-18
460,Concord,USA,77,>75,$70K - $90K,M,2,Bachelors Degree,Professional,2023-04-18
461,Lake Oswego,USA,85,>75,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
462,La Cruz,Mexico,66,65 - 75,$50K - $70K,F,2,Bachelors Degree,Management,2023-04-18
463,Yakima,USA,37,36 - 50,$10K - $30K,M,3,Partial High School,Manual,2023-04-18
464,Seattle,USA,60,51 - 64,$70K - $90K,M,3,Graduate Degree,Professional,2023-04-18
465,Corvallis,USA,51,51 - 64,$30K - $50K,M,3,High School Degree,Manual,2023-04-18
466,Glendale,USA,65,65 - 75,$50K - $70K,M,4,High School Degree,Manual,2023-04-18
467,Corvallis,USA,37,36 - 50,$10K - $30K,F,1,Partial High School,Skilled Manual,2023-04-18
468,Guadalajara,Mexico,75,>75,$30K - $50K,F,2,High School Degree,Manual,2023-04-18
469,Pomona,USA,61,51 - 64,$30K - $50K,M,1,High School Degree,Skilled Manual,2023-04-18
470,Newton,Canada,26,26 - 35,$30K - $50K,F,4,High School Degree,Manual,2023-04-18
471,Coronado,USA,57,51 - 64,$30K - $50K,F,3,High School Degree,Skilled Manual,2023-04-18
472,Tacoma,USA,52,51 - 64,$30K - $50K,F,0,High School Degree,Manual,2023-04-18
473,Oregon City,USA,32,26 - 35,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
474,Tixapan,Mexico,18,17 - 25,$10K - $30K,F,1,Partial High School,Manual,2023-04-18
475,Glendale,USA,51,51 - 64,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
476,Lakewood,USA,72,65 - 75,$70K - $90K,F,1,Bachelors Degree,Management,2023-04-18
477,Burien,USA,36,36 - 50,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
478,La Mesa,USA,69,65 - 75,$50K - $70K,F,5,Bachelors Degree,Management,2023-04-18
479,Kirkland,USA,79,>75,$50K - $70K,F,1,Bachelors Degree,Professional,2023-04-18
480,Oak Bay,Canada,69,65 - 75,$130K - $150K,F,3,Partial High School,Professional,2023-04-18
481,Spring Valley,USA,86,>75,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
482,Imperial Beach,USA,68,65 - 75,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
483,San Francisco,USA,78,>75,$130K - $150K,M,5,Bachelors Degree,Professional,2023-04-18
484,Lebanon,USA,84,>75,$90K - $110K,F,3,High School Degree,Management,2023-04-18
485,Issaquah,USA,26,26 - 35,$30K - $50K,F,0,Partial College,Skilled Manual,2023-04-18
486,Merida,Mexico,29,26 - 35,$30K - $50K,M,2,High School Degree,Skilled Manual,2023-04-18
487,Beverly Hills,USA,28,26 - 35,$30K - $50K,F,4,High School Degree,Skilled Manual,2023-04-18
488,San Carlos,USA,61,51 - 64,$50K - $70K,M,1,Bachelors Degree,Professional,2023-04-18
489,Acapulco,Mexico,68,65 - 75,$70K - $90K,M,2,Bachelors Degree,Professional,2023-04-18
490,Beaverton,USA,34,26 - 35,$130K - $150K,F,3,High School Degree,Management,2023-04-18
491,Acapulco,Mexico,22,17 - 25,$50K - $70K,F,2,Bachelors Degree,Management,2023-04-18
492,Daly City,USA,82,>75,$30K - $50K,M,1,Partial College,Clerical,2023-04-18
493,Ballard,USA,71,65 - 75,$50K - $70K,M,5,Bachelors Degree,Management,2023-04-18
494,Haney,Canada,58,51 - 64,$130K - $150K,F,1,Bachelors Degree,Professional,2023-04-18
495,Lynnwood,USA,36,36 - 50,$50K - $70K,M,0,Bachelors Degree,Professional,2023-04-18
496,Marysville,USA,48,36 - 50,$10K - $30K,M,2,Partial High School,Manual,2023-04-18
497,Camacho,Mexico,45,36 - 50,$30K - $50K,M,4,High School Degree,Manual,2023-04-18
498,Merida,Mexico,53,51 - 64,$50K - $70K,M,1,Bachelors Degree,Professional,2023-04-18
499,Chula Vista,USA,19,17 - 25,$50K - $70K,M,1,Bachelors Degree,Management,2023-04-18
500,Bellflower,USA,63,51 - 64,$10K - $30K,F,4,High School Degree,Manual,2023-04-18
501,La Jolla,USA,55,51 - 64,$30K - $50K,F,1,Partial College,Professional,2023-04-18
502,Marysville,USA,84,>75,$30K - $50K,F,3,High School Degree,Manual,2023-04-18
503,Cliffside,Canada,51,51 - 64,$30K - $50K,F,4,Partial College,Clerical,2023-04-18
504,Albany,USA,52,51 - 64,$10K - $30K,F,4,Partial High School,Manual,2023-04-18
505,Bellflower,USA,27,26 - 35,$90K - $110K,F,4,High School Degree,Professional,2023-04-18
506,Langley,Canada,19,17 - 25,$70K - $90K,F,3,Bachelors Degree,Professional,2023-04-18
507,Palo Alto,USA,33,26 - 35,$70K - $90K,M,0,Graduate Degree,Professional,2023-04-18
508,Burlingame,USA,61,51 - 64,$30K - $50K,F,3,Graduate Degree,Management,2023-04-18
509,Pomona,USA,30,26 - 35,$50K - $70K,M,2,Bachelors Degree,Professional,2023-04-18
510,Camacho,Mexico,43,36 - 50,$30K - $50K,F,1,Partial College,Professional,2023-04-18
511,Spokane,USA,59,51 - 64,$10K - $30K,F,4,High School Degree,Manual,2023-04-18
512,El Cajon,USA,43,36 - 50,$30K - $50K,F,4,Partial High School,Manual,2023-04-18
513,San Jose,USA,66,65 - 75,$30K - $50K,M,1,High School Degree,Manual,2023-04-18
514,San Jose,USA,42,36 - 50,$30K - $50K,F,5,Partial College,Skilled Manual,2023-04-18
515,San Jose,USA,46,36 - 50,$50K - $70K,F,2,Bachelors Degree,Professional,2023-04-18
516,San Francisco,USA,58,51 - 64,$70K - $90K,M,4,Bachelors Degree,Professional,2023-04-18
517,Newport Beach,USA,76,>75,$30K - $50K,M,4,Bachelors Degree,Professional,2023-04-18
518,Haney,Canada,85,>75,$30K - $50K,F,3,Partial College,Skilled Manual,2023-04-18
519,Victoria,Canada,78,>75,$110K - $130K,F,3,Bachelors Degree,Professional,2023-04-18
520,Marysville,USA,35,>75,$90K - $110K,M,2,Graduate Degree,Professional,2023-04-18
521,Milwaukie,USA,48,36 - 50,$30K - $50K,M,1,High School Degree,Manual,2023-04-18
522,Shawnee,Canada,78,>75,$70K - $90K,F,5,Bachelors Degree,Professional,2023-04-18
523,San Gabriel,USA,60,51 - 64,$50K - $70K,M,5,Partial High School,Manual,2023-04-18
524,Glendale,USA,56,51 - 64,$10K - $30K,F,2,Partial High School,Manual,2023-04-18
525,Burlingame,USA,51,51 - 64,$10K - $30K,M,4,Partial High School,Manual,2023-04-18
526,National City,USA,44,36 - 50,$30K - $50K,F,2,High School Degree,Skilled Manual,2023-04-18
527,Pomona,USA,86,>75,$10K - $30K,F,4,Partial High School,Skilled Manual,2023-04-18
