customer_id,city,country,birthdate,yearly_income,gender,total_children,education,occupation
334,Orizaba,Mexico,1913-05-11,$70K - $90K,F,4,High School Degree,Professional
335,Tacoma,USA,1930-06-24,$30K - $50K,F,5,High School Degree,Skilled Manual
336,Bellflower,USA,1935-09-12,$10K - $30K,M,3,Partial High School,Manual
337,Santa Anita,Mexico,1933-03-19,$10K - $30K,F,1,Partial High School,Manual
338,Bellingham,USA,1931-02-04,$10K - $30K,M,3,Partial High School,Manual
339,Langley,Canada,1958-08-19,$130K - $150K,F,2,Graduate Degree,Management
340,Acapulco,Mexico,1921-07-26,$150K +,F,2,Bachelors Degree,Management
341,Olympia,USA,1935-03-14,$10K - $30K,M,1,Partial High School,Skilled Manual
342,La Mesa,USA,1970-07-20,$30K - $50K,F,3,High School Degree,Skilled Manual
343,Colma,USA,1939-08-09,$150K +,F,2,Bachelors Degree,Professional
344,Santa Anita,Mexico,1932-06-05,$130K - $150K,M,1,Partial High School,Management
345,Burnaby,Canada,1963-04-27,$30K - $50K,F,2,High School Degree,Skilled Manual
346,Salem,USA,1965-03-27,$30K - $50K,M,0,High School Degree,Manual
347,Bellingham,USA,1945-09-19,$10K - $30K,F,4,Partial High School,Manual
348,Sedro Woolley,USA,1923-12-25,$130K - $150K,M,0,High School Degree,Professional
349,Guadalajara,Mexico,1959-08-16,$110K - $130K,F,1,Partial High School,Professional
350,Long Beach,USA,1928-02-10,$150K +,F,2,Bachelors Degree,Professional
351,Tlaxiaco,Mexico,1919-02-04,$90K - $110K,M,3,Partial High School,Professional
352,W. Linn,USA,1940-07-09,$70K - $90K,F,1,High School Degree,Management
353,Richmond,Canada,1912-01-24,$10K - $30K,F,5,Partial High School,Manual
354,Yakima,USA,1942-07-06,$150K +,F,2,Partial High School,Management
355,Bremerton,USA,1931-09-18,$10K - $30K,F,1,Partial High School,Manual
356,Mill Valley,USA,1926-06-23,$30K - $50K,F,1,High School Degree,Skilled Manual
357,Ladner,Canada,1972-09-08,$110K - $130K,M,3,Partial High School,Professional
358,Sooke,Canada,1969-10-11,$30K - $50K,F,4,Partial High School,Manual
359,Imperial Beach,USA,1912-10-09,$70K - $90K,F,2,Bachelors Degree,Professional
360,La Mesa,USA,1949-08-13,$30K - $50K,M,4,Partial High School,Manual
361,Milwaukie,USA,1967-09-24,$50K - $70K,F,0,Bachelors Degree,Professional
362,Shawnee,Canada,1942-08-05,$10K - $30K,F,2,Partial High School,Manual
363,San Gabriel,USA,1954-10-21,$130K - $150K,F,4,Partial College,Professional
364,Glendale,USA,1965-10-24,$50K - $70K,F,4,Partial High School,Skilled Manual
365,Burlingame,USA,1963-02-13,$50K - $70K,F,2,Bachelors Degree,Professional
366,National City,USA,1976-07-15,$130K - $150K,M,2,High School Degree,Professional
367,Port Hammond,Canada,1928-03-06,$50K - $70K,F,2,Bachelors Degree,Professional
368,Shawnee,Canada,1912-05-09,$90K - $110K,F,3,Graduate Degree,Professional
369,Altadena,USA,1927-10-05,$30K - $50K,F,1,Partial High School,Manual
370,Santa Monica,USA,1977-09-27,$30K - $50K,M,2,High School Degree,Manual
371,Berkeley,USA,1941-11-21,$90K - $110K,M,2,High School Degree,Professional
372,Bellingham,USA,1967-04-23,$10K - $30K,M,1,Partial High School,Manual
373,Corvallis,USA,1917-07-16,$10K - $30K,F,2,Partial High School,Manual
374,Lynnwood,USA,1946-04-16,$30K - $50K,F,4,Partial College,Professional
375,Newton,Canada,1921-11-11,$30K - $50K,F,1,Partial College,Professional
376,Lake Oswego,USA,1920-06-12,$50K - $70K,M,2,Bachelors Degree,Professional
377,Beverly Hills,USA,1946-07-02,$70K - $90K,F,2,High School Degree,Professional
378,Spokane,USA,1969-07-15,$30K - $50K,M,1,Partial College,Manual
379,Fremont,USA,1943-06-28,$10K - $30K,M,4,Partial High School,Skilled Manual
380,Berkeley,USA,1916-02-02,$10K - $30K,M,2,Partial High School,Skilled Manual
381,Glendale,USA,1958-05-26,$10K - $30K,F,4,Partial High School,Skilled Manual
382,Richmond,Canada,1933-06-25,$30K - $50K,M,4,High School Degree,Manual
383,Novato,USA,1917-10-13,$30K - $50K,M,3,High School Degree,Skilled Manual
384,Anacortes,USA,1933-09-13,$10K - $30K,M,3,Partial High School,Skilled Manual
385,Langford,Canada,1910-10-06,$50K - $70K,F,4,Bachelors Degree,Management
386,Langford,Canada,1934-08-10,$50K - $70K,F,3,Bachelors Degree,Professional
387,Walla Walla,USA,1930-07-28,$30K - $50K,M,2,High School Degree,Skilled Manual
388,Arcadia,USA,1918-07-27,$50K - $70K,F,4,Bachelors Degree,Professional
389,Santa Fe,Mexico,1970-07-17,$50K - $70K,M,0,Bachelors Degree,Professional
390,Fremont,USA,1973-03-26,$30K - $50K,M,3,High School Degree,Manual
391,Bellflower,USA,1980-07-18,$30K - $50K,M,4,Bachelors Degree,Professional
392,Salem,USA,1941-09-17,$30K - $50K,F,0,Partial College,Management
393,San Diego,USA,1929-07-03,$10K - $30K,M,5,Partial High School,Skilled Manual
394,Concord,USA,1910-02-17,$30K - $50K,M,2,High School Degree,Manual
395,San Diego,USA,1956-08-03,$70K - $90K,F,4,Bachelors Degree,Professional
396,National City,USA,1973-04-12,$30K - $50K,F,0,Partial College,Management
397,San Andres,Mexico,1965-11-22,$30K - $50K,M,2,High School Degree,Skilled Manual
398,Lebanon,USA,1914-11-02,$10K - $30K,M,0,Partial High School,Manual
399,Burbank,USA,1930-12-15,$50K - $70K,M,3,Bachelors Degree,Professional
400,Yakima,USA,1920-10-23,$50K - $70K,F,1,Bachelors Degree,Management
401,Vancouver,Canada,1929-07-14,$30K - $50K,M,2,High School Degree,Skilled Manual
402,Guadalajara,Mexico,1915-03-15,$70K - $90K,F,1,Bachelors Degree,Management
403,Oak Bay,Canada,1943-09-03,$30K - $50K,M,3,High School Degree,Skilled Manual
404,Woodland Hills,USA,1975-08-10,$50K - $70K,M,4,Bachelors Degree,Professional
405,Bellflower,USA,1919-04-24,$30K - $50K,F,3,High School Degree,Skilled Manual
406,West Covina,USA,1954-08-03,$30K - $50K,M,1,Partial High School,Manual
407,Everett,USA,1923-09-20,$50K - $70K,M,0,Bachelors Degree,Management
408,Santa Monica,USA,1916-07-16,$50K - $70K,F,3,Bachelors Degree,Professional
409,La Jolla,USA,1948-05-11,$10K - $30K,M,0,Partial High School,Skilled Manual
410,Sooke,Canada,1950-04-10,$50K - $70K,M,5,Bachelors Degree,Professional
411,Redmond,USA,1929-10-02,$10K - $30K,M,1,High School Degree,Manual
412,Portland,USA,1960-05-22,$110K - $130K,M,1,High School Degree,Management
413,Santa Cruz,USA,1926-11-13,$10K - $30K,F,1,Partial High School,Skilled Manual
414,Vancouver,Canada,1977-08-18,$30K - $50K,F,3,High School Degree,Manual
415,Langley,Canada,1956-06-28,$50K - $70K,M,4,Bachelors Degree,Professional
416,Langford,Canada,1977-11-06,$30K - $50K,F,1,High School Degree,Skilled Manual
417,West Covina,USA,1948-05-21,$50K - $70K,F,1,High School Degree,Skilled Manual
418,Tlaxiaco,Mexico,1978-11-03,$10K - $30K,F,3,Partial High School,Manual
419,Concord,USA,1968-02-15,$70K - $90K,F,4,Bachelors Degree,Professional
420,Walla Walla,USA,1962-09-20,$50K - $70K,F,3,Bachelors Degree,Professional
421,Oakland,USA,1950-05-16,$50K - $70K,F,1,Bachelors Degree,Professional
422,Albany,USA,1947-06-19,$10K - $30K,M,2,Partial High School,Manual
423,Burnaby,Canada,1948-02-06,$10K - $30K,F,5,Partial High School,Manual
424,West Covina,USA,1915-11-10,$10K - $30K,F,2,Graduate Degree,Professional
425,San Carlos,USA,1979-05-02,$30K - $50K,M,3,High School Degree,Manual
426,Edmonds,USA,1943-12-26,$70K - $90K,M,4,Bachelors Degree,Professional
427,Tlaxiaco,Mexico,1954-03-15,$50K - $70K,M,2,Bachelors Degree,Professional
428,Colma,USA,1965-03-18,$30K - $50K,M,1,High School Degree,Skilled Manual
429,Altadena,USA,1963-06-07,$50K - $70K,M,2,Bachelors Degree,Professional
430,Spokane,USA,1976-11-09,$90K - $110K,M,3,Partial High School,Professional
431,San Jose,USA,1929-07-27,$90K - $110K,F,2,High School Degree,Management
432,Lynnwood,USA,1912-09-03,$70K - $90K,F,4,Partial High School,Professional
433,Oak Bay,Canada,1927-03-26,$110K - $130K,F,2,High School Degree,Professional
434,Oak Bay,Canada,1919-05-05,$70K - $90K,F,3,Bachelors Degree,Management
435,Olympia,USA,1941-04-15,$10K - $30K,F,3,Partial High School,Skilled Manual
436,Long Beach,USA,1967-08-17,$70K - $90K,M,1,Bachelors Degree,Professional
437,Shawnee,Canada,1917-11-10,$110K - $130K,F,3,Partial High School,Professional
438,Mexico City,Mexico,1946-08-10,$70K - $90K,F,2,Bachelors Degree,Management
439,Salem,USA,1921-04-05,$30K - $50K,M,3,Partial College,Management
440,Ballard,USA,1920-10-07,$30K - $50K,F,5,High School Degree,Skilled Manual
441,Guadalajara,Mexico,1946-11-23,$50K - $70K,F,5,Bachelors Degree,Management
442,Torrance,USA,1954-06-01,$110K - $130K,F,4,Bachelors Degree,Professional
443,Guadalajara,Mexico,1927-05-14,$50K - $70K,M,1,Bachelors Degree,Management
444,Victoria,Canada,1916-06-23,$10K - $30K,F,5,Partial High School,Manual
445,Cliffside,Canada,1946-06-09,$30K - $50K,M,2,High School Degree,Skilled Manual
446,Woodburn,USA,1921-07-08,$30K - $50K,F,2,High School Degree,Skilled Manual
447,Altadena,USA,1976-11-23,$10K - $30K,M,1,Bachelors Degree,Management
448,Puyallup,USA,1933-02-07,$30K - $50K,M,1,High School Degree,Manual
449,Mexico City,Mexico,1968-11-16,$30K - $50K,F,3,Partial High School,Manual
450,Mexico City,Mexico,1922-10-20,$70K - $90K,M,3,Graduate Degree,Professional
451,Ladner,Canada,1918-08-11,$30K - $50K,F,1,High School Degree,Manual
452,Tlaxiaco,Mexico,1918-11-21,$10K - $30K,F,4,Partial High School,Skilled Manual
453,Coronado,USA,1970-11-11,$30K - $50K,F,3,Partial High School,Skilled Manual
454,Tacoma,USA,1961-04-09,$130K - $150K,M,3,Partial College,Professional
455,Shawnee,Canada,1968-08-01,$110K - $130K,F,2,High School Degree,Management
456,Renton,USA,1929-10-27,$70K - $90K,M,2,Graduate Degree,Professional
457,Torrance,USA,1929-11-24,$30K - $50K,F,0,High School Degree,Manual
458,Ladner,Canada,1969-03-27,$30K - $50K,F,4,Partial College,Skilled Manual
459,Burlingame,USA,1974-09-10,$70K - $90K,M,1,Bachelors Degree,Professional
460,Concord,USA,1921-05-19,$70K - $90K,M,2,Bachelors Degree,Professional
461,Lake Oswego,USA,1913-01-02,$10K - $30K,M,4,Partial High School,Manual
462,La Cruz,Mexico,1932-02-10,$50K - $70K,F,2,Bachelors Degree,Management
463,Yakima,USA,1961-05-06,$10K - $30K,M,3,Partial High School,Manual
464,Seattle,USA,1938-11-04,$70K - $90K,M,3,Graduate Degree,Professional
465,Corvallis,USA,1947-09-21,$30K - $50K,M,3,High School Degree,Manual
466,Glendale,USA,1933-04-22,$50K - $70K,M,4,High School Degree,Manual
467,Corvallis,USA,1961-10-10,$10K - $30K,F,1,Partial High School,Skilled Manual
468,Guadalajara,Mexico,1923-10-18,$30K - $50K,F,2,High School Degree,Manual
469,Pomona,USA,1937-06-05,$30K - $50K,M,1,High School Degree,Skilled Manual
470,Newton,Canada,1972-10-11,$30K - $50K,F,4,High School Degree,Manual
471,Coronado,USA,1941-10-27,$30K - $50K,F,3,High School Degree,Skilled Manual
472,Tacoma,USA,1946-12-07,$30K - $50K,F,0,High School Degree,Manual
473,Oregon City,USA,1966-06-18,$30K - $50K,F,3,High School Degree,Manual
474,Tixapan,Mexico,1980-08-02,$10K - $30K,F,1,Partial High School,Manual
475,Glendale,USA,1947-11-10,$30K - $50K,M,2,High School Degree,Skilled Manual
476,Lakewood,USA,1926-03-16,$70K - $90K,F,1,Bachelors Degree,Management
477,Burien,USA,1962-10-07,$30K - $50K,F,2,High School Degree,Skilled Manual
478,La Mesa,USA,1929-10-25,$50K - $70K,F,5,Bachelors Degree,Management
479,Kirkland,USA,1919-10-19,$50K - $70K,F,1,Bachelors Degree,Professional
480,Oak Bay,Canada,1929-01-13,$130K - $150K,F,3,Partial High School,Professional
481,Spring Valley,USA,1912-09-12,$30K - $50K,M,2,High School Degree,Skilled Manual
482,Imperial Beach,USA,1930-01-10,$30K - $50K,M,4,High School Degree,Manual
483,San Francisco,USA,1920-04-22,$130K - $150K,M,5,Bachelors Degree,Professional
484,Lebanon,USA,1914-11-27,$90K - $110K,F,3,High School Degree,Management
485,Issaquah,USA,1972-06-23,$30K - $50K,F,0,Partial College,Skilled Manual
486,Merida,Mexico,1969-07-26,$30K - $50K,M,2,High School Degree,Skilled Manual
487,Beverly Hills,USA,1970-04-13,$30K - $50K,F,4,High School Degree,Skilled Manual
488,San Carlos,USA,1937-02-17,$50K - $70K,M,1,Bachelors Degree,Professional
489,Acapulco,Mexico,1930-07-09,$70K - $90K,M,2,Bachelors Degree,Professional
490,Beaverton,USA,1964-02-06,$130K - $150K,F,3,High School Degree,Management
491,Acapulco,Mexico,1976-05-22,$50K - $70K,F,2,Bachelors Degree,Management
492,Daly City,USA,1916-04-25,$30K - $50K,M,1,Partial College,Clerical
493,Ballard,USA,1927-11-25,$50K - $70K,M,5,Bachelors Degree,Management
494,Haney,Canada,1940-04-27,$130K - $150K,F,1,Bachelors Degree,Professional
495,Lynnwood,USA,1962-12-18,$50K - $70K,M,0,Bachelors Degree,Professional
496,Marysville,USA,1950-05-17,$10K - $30K,M,2,Partial High School,Manual
497,Camacho,Mexico,1953-06-03,$30K - $50K,M,4,High School Degree,Manual
498,Merida,Mexico,1945-09-09,$50K - $70K,M,1,Bachelors Degree,Professional
499,Chula Vista,USA,1979-11-02,$50K - $70K,M,1,Bachelors Degree,Management
500,Bellflower,USA,1935-03-04,$10K - $30K,F,4,High School Degree,Manual
501,La Jolla,USA,1943-03-13,$30K - $50K,F,1,Partial College,Professional
502,Marysville,USA,1914-03-25,$30K - $50K,F,3,High School Degree,Manual
503,Cliffside,Canada,1947-08-09,$30K - $50K,F,4,Partial College,Clerical
504,Albany,USA,1946-02-10,$10K - $30K,F,4,Partial High School,Manual
505,Bellflower,USA,1971-04-27,$90K - $110K,F,4,High School Degree,Professional
506,Langley,Canada,1979-10-05,$70K - $90K,F,3,Bachelors Degree,Professional
507,Palo Alto,USA,1965-11-02,$70K - $90K,M,0,Graduate Degree,Professional
508,Burlingame,USA,1937-08-03,$30K - $50K,F,3,Graduate Degree,Management
509,Pomona,USA,1968-08-16,$50K - $70K,M,2,Bachelors Degree,Professional
510,Camacho,Mexico,1955-12-26,$30K - $50K,F,1,Partial College,Professional
511,Spokane,USA,1939-05-14,$10K - $30K,F,4,High School Degree,Manual
512,El Cajon,USA,1955-03-14,$30K - $50K,F,4,Partial High School,Manual
513,San Jose,USA,1932-04-07,$30K - $50K,M,1,High School Degree,Manual
514,San Jose,USA,1956-03-11,$30K - $50K,F,5,Partial College,Skilled Manual
515,San Jose,USA,1952-01-02,$50K - $70K,F,2,Bachelors Degree,Professional
516,San Francisco,USA,1940-02-28,$70K - $90K,M,4,Bachelors Degree,Professional
517,Newport Beach,USA,1922-12-18,$30K - $50K,M,4,Bachelors Degree,Professional
518,Haney,Canada,1913-06-16,$30K - $50K,F,3,Partial College,Skilled Manual
519,Victoria,Canada,1920-10-08,$110K - $130K,F,3,Bachelors Degree,Professional
520,Marysville,USA,1963-04-18,$90K - $110K,M,2,Graduate Degree,Professional
521,Milwaukie,USA,1950-01-04,$30K - $50K,M,1,High School Degree,Manual
522,Shawnee,Canada,1920-04-07,$70K - $90K,F,5,Bachelors Degree,Professional
523,San Gabriel,USA,1938-02-01,$50K - $70K,M,5,Partial High School,Manual
524,Glendale,USA,1942-06-26,$10K - $30K,F,2,Partial High School,Manual
525,Burlingame,USA,1947-05-20,$10K - $30K,M,4,Partial High School,Manual
526,National City,USA,1954-03-17,$30K - $50K,F,2,High School Degree,Skilled Manual
527,Pomona,USA,1912-07-13,$10K - $30K,F,4,Partial High School,Skilled Manual
528,N. Vancouver,Canada,1960-01-11,$110K - $130K,M,2,Partial High School,Professional
529,Chula Vista,USA,1951-02-15,$30K - $50K,M,4,Partial High School,Skilled Manual
530,Lemon Grove,USA,1937-08-16,$110K - $130K,F,1,Bachelors Degree,Professional
531,Tixapan,Mexico,1977-06-15,$10K - $30K,M,4,Partial High School,Manual
532,Woodburn,USA,1927-03-11,$10K - $30K,M,0,High School Degree,Skilled Manual
533,Redmond,USA,1941-10-25,$50K - $70K,M,1,Bachelors Degree,Professional
534,Orizaba,Mexico,1976-03-04,$10K - $30K,F,3,Bachelors Degree,Professional
535,Redwood City,USA,1945-03-21,$30K - $50K,M,1,Partial High School,Skilled Manual
536,Chula Vista,USA,1950-05-28,$90K - $110K,M,5,High School Degree,Professional
537,Shawnee,Canada,1911-02-23,$30K - $50K,M,3,High School Degree,Skilled Manual
538,Milwaukie,USA,1913-01-22,$30K - $50K,M,5,Partial College,Manual
539,Westminster,Canada,1963-07-14,$10K - $30K,F,5,Partial High School,Manual
540,Tixapan,Mexico,1930-07-09,$10K - $30K,M,4,Partial High School,Skilled Manual
541,Grossmont,USA,1966-03-28,$50K - $70K,M,0,Bachelors Degree,Professional
542,Richmond,Canada,1947-11-05,$130K - $150K,M,3,High School Degree,Management
543,Albany,USA,1937-11-26,$10K - $30K,M,3,Partial High School,Skilled Manual
544,Anacortes,USA,1959-05-05,$50K - $70K,F,3,Partial College,Skilled Manual
545,Salem,USA,1930-10-20,$130K - $150K,F,3,Graduate Degree,Professional
546,Langford,Canada,1948-02-18,$10K - $30K,M,3,Partial High School,Skilled Manual
547,National City,USA,1950-08-14,$50K - $70K,M,0,Bachelors Degree,Professional
548,Arcadia,USA,1944-04-19,$110K - $130K,M,5,Graduate Degree,Management
549,San Francisco,USA,1920-07-03,$110K - $130K,M,3,High School Degree,Management
550,Richmond,USA,1917-08-06,$50K - $70K,F,5,Bachelors Degree,Professional
551,Lakewood,USA,1918-05-20,$10K - $30K,M,2,Partial High School,Manual
552,W. Linn,USA,1955-03-24,$70K - $90K,F,4,Graduate Degree,Management
553,Altadena,USA,1948-08-17,$10K - $30K,F,0,Partial High School,Skilled Manual
554,Yakima,USA,1924-07-24,$50K - $70K,F,2,Bachelors Degree,Management
555,Berkeley,USA,1928-08-26,$50K - $70K,F,1,Bachelors Degree,Professional
556,San Jose,USA,1939-08-03,$70K - $90K,M,0,Bachelors Degree,Professional
557,Torrance,USA,1937-11-18,$10K - $30K,F,4,Partial High School,Skilled Manual
558,Portland,USA,1950-05-20,$70K - $90K,F,0,Bachelors Degree,Management
559,Marysville,USA,1972-01-11,$110K - $130K,M,5,Partial High School,Management
560,La Mesa,USA,1956-03-14,$70K - $90K,M,0,Graduate Degree,Professional
561,Fremont,USA,1959-05-26,$110K - $130K,F,3,High School Degree,Professional
562,Fremont,USA,1951-07-06,$50K - $70K,M,3,Bachelors Degree,Professional
563,Issaquah,USA,1915-09-26,$50K - $70K,F,4,Bachelors Degree,Professional
564,Hidalgo,Mexico,1941-02-28,$150K +,F,3,High School Degree,Professional
565,Edmonds,USA,1961-04-21,$50K - $70K,M,4,Bachelors Degree,Professional
566,Walla Walla,USA,1920-02-21,$10K - $30K,M,5,Partial High School,Manual
567,Santa Fe,Mexico,1953-06-05,$50K - $70K,F,1,Bachelors Degree,Professional
568,San Andres,Mexico,1964-04-18,$30K - $50K,M,1,High School Degree,Skilled Manual
569,Yakima,USA,1919-05-07,$130K - $150K,F,1,Partial College,Professional
570,Issaquah,USA,1915-08-01,$30K - $50K,M,1,High School Degree,Manual
571,Bremerton,USA,1971-10-26,$50K - $70K,F,1,Bachelors Degree,Management
572,Bellingham,USA,1949-01-22,$30K - $50K,M,3,High School Degree,Manual
573,Beaverton,USA,1979-12-08,$10K - $30K,M,2,Partial High School,Manual
574,La Jolla,USA,1966-05-18,$30K - $50K,F,2,High School Degree,Manual
575,Imperial Beach,USA,1950-09-07,$50K - $70K,F,5,Bachelors Degree,Professional
576,Burnaby,Canada,1966-07-07,$10K - $30K,F,5,Partial High School,Skilled Manual
577,Coronado,USA,1943-08-27,$30K - $50K,M,1,High School Degree,Manual
578,San Diego,USA,1967-07-04,$30K - $50K,M,0,Partial High School,Skilled Manual
579,Langford,Canada,1963-06-21,$90K - $110K,F,4,Graduate Degree,Professional
580,Berkeley,USA,1951-06-21,$70K - $90K,M,1,Bachelors Degree,Professional
581,Imperial Beach,USA,1933-05-11,$30K - $50K,M,0,Partial College,Professional
582,Redmond,USA,1936-02-19,$30K - $50K,M,0,Partial College,Skilled Manual
583,Santa Cruz,USA,1931-03-28,$70K - $90K,M,4,High School Degree,Professional
584,Coronado,USA,1974-08-10,$70K - $90K,M,4,Bachelors Degree,Management
585,Royal Oak,Canada,1962-06-24,$10K - $30K,F,2,Partial High School,Manual
586,Daly City,USA,1932-08-26,$50K - $70K,F,1,Bachelors Degree,Professional
587,Puyallup,USA,1949-07-21,$30K - $50K,M,2,Partial College,Professional
588,Yakima,USA,1954-11-19,$30K - $50K,M,4,High School Degree,Skilled Manual
589,Palo Alto,USA,1958-10-13,$30K - $50K,F,3,Partial College,Clerical
590,Victoria,Canada,1969-09-06,$10K - $30K,F,2,Partial High School,Skilled Manual
591,Beaverton,USA,1916-10-19,$10K - $30K,M,3,Partial High School,Skilled Manual
592,Cliffside,Canada,1975-08-27,$10K - $30K,F,2,Partial High School,Manual
593,Beverly Hills,USA,1972-02-07,$30K - $50K,M,3,Partial College,Skilled Manual
594,Seattle,USA,1970-12-19,$30K - $50K,F,0,High School Degree,Manual
595,La Jolla,USA,1928-07-06,$50K - $70K,M,4,Bachelors Degree,Professional
596,Lynnwood,USA,1960-06-14,$30K - $50K,M,5,High School Degree,Manual
597,Hidalgo,Mexico,1974-02-01,$30K - $50K,M,4,Partial High School,Manual
